job_list_id,Company,Title,Link,Job,Location
1038,(주)제이에스티,2024년 하반기 각 부문별 직원채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542800,"컴퓨터비전, 공정엔지니어, 설계엔지니어, 공정설계, 기구설계",충남 아산시 외
1039,(주)십이지,[웹에이전시]JAVA / JSP 웹 개발자 채용 (경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49573494,"웹개발, Java, Javascript, JSP, MariaDB",서울 강남구
1040,(주)리걸케어,리걸케어 프론트엔드 개발자를 채용합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49573397,"프론트엔드, 솔루션, React",서울 서초구
1041,(주)제이케이데이터시스템즈,넥사크로 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49573270,웹개발,서울 금천구
1042,(주)베이넥스,[x86] HPE x86 엔지니어 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49572724,"유지보수, 인프라, VMware, Windows, Linux",서울 영등포구
1043,디딤365(주),네이버웍스(협업툴) 고객지원/컨설팅 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49556458,"클라우드, 기술영업, 영업관리, 영업, 유지보수",서울 구로구
1044,(주)수산아이앤티 (구 플러스기술),[코스닥상장사 수산INT] 보안솔루션 기술 엔지니어 (신입/경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566905,"기술지원, 보안컨설팅, 정보보안, SE(시스템엔지니어), ICT컨설팅",서울 강남구
1045,(주)휴스테이션,[페어리] 프론트엔드 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566802,"프론트엔드, CSS, HTML, Javascript, React",서울 마포구
1046,인사이트,[React] React.js React Native 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506865,"React, React-Native, ReactJS, Redux, TypeScript",부산 금정구
1047,인사이트,[PHP 개발] PHP 웹페이지 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49506821,"Bootstrap, Javascript, jQuery, MariaDB, MySQL",부산 금정구
1048,(주)팀웨이브,네트워크 보안 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566163,"기술지원, 정보보안, 네트워크, 방화벽, 솔루션",경기 과천시
1049,(주)뷰리드 강남오피스,개발팀 웹 퍼블리셔 경력 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49556647,"유지보수, 퍼블리셔, API, CSS, Git",서울 강남구 외
1050,(주)태산정보기술,경찰청 구내 통신유지보수 팀원 [신입 채용] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49550753,"유지보수, 정보통신, 통신설계, 통신공사",서울 서대문구
1051,(주)태산정보기술,경찰청 구내 통신유지보수 팀원 [경력 채용] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49551209,"유지보수, 정보통신, 통신설계, 통신공사",서울 서대문구
1052,㈜모니터랩,[코스닥상장] 기술지원 엔지니어 (경력 10년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566136,"기술지원, 정보보안, SE(시스템엔지니어), 네트워크, 방화벽",서울 구로구
1053,(주)셀버스,"[셀버스] 서비스 설치 운영팀 모집 (포스,키오스크,테이블오더) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49370231,"기술지원, 유지보수, A/S기사, 가전제품설치, 인터넷설치",서울 중구
1054,(주)이데아인포,[대전유망중소기업] 웹개발자 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49566010,"웹개발, SI개발, 빅데이터, Java, JSP",대전 대덕구
1055,(주)딥세일즈,프론트엔드 개발자 (경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49565766,"프론트엔드, R, React, TypeScript",서울 강남구
1056,주식회사 팬브릿지 (Fanbridge),웹 프론트엔드 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49565374,"CSS, HTML5, Javascript, Jenkins, ReactJS",서울 강남구
1057,(주)신신사,2024년도 신신사 하반기 수시채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49383988,"유지보수, 네트워크, 인프라, RPA, C#",경남 창원시 외
1058,유닉솔루션(주),유닉솔루션(주) 비즈니스 플랫폼 자동화 테스트 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49334006,"QA/테스터, 유지보수, 스크립트, S/W, 자동화테스트",서울 마포구
1059,에스엔비정보통신,[유지보수] PC 및 네트워크/IPT 교환기 유지보수 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49461493,"유지보수, 네트워크, 솔루션, ERP",충남 예산군
1060,(의)나래의료재단,원내시설관리 및 전산유지보수 인원 추가 구인공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49564411,"H/W, 유지보수, 네트워크",경기 안양시 동안구
1061,(주)한양정밀,본사 각 사업부 임원 및 사무직 직원 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49517978,"유지보수, 정보보안, 인프라, 정보통신, 펌웨어",경기 김포시 외
1062,(주)포유네트웍스,네트워크 엔지니어  채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49563788,"정보보안, 네트워크, 방화벽, 인프라, 정보통신",서울 송파구
1063,씨엔피테크,POS시스템 및 전산기기 수리기사 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49563745,"기술지원, 유지보수, 네트워크, 정보통신, 정비기사",서울 금천구
1064,(주)케이이노텍,PLM 개발자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49563220,"솔루션, 시스템설계, H/W, S/W, CATIA",서울 강남구
1065,한시큐리티(주),[과천시 거주 必] 한시큐리티(주) 부문별 인력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49562880,"정보보안, IT영업, 기술지원, 유지보수, 네트워크",경기 과천시
1066,(주)에코브레인,Web 개발자를 모집합니다-인천환경공단 유지보수 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49562396,"Java, JSP, OracleDB, 유지보수",인천 서구
1067,(주)제이투이,"[DBA AA SM 공공 부산] 공공기관 DBA, AA 운영 유지보수 (3) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49562097,"DBA, 유지보수, AWS, AA",부산 남구
1068,(주)비트인테크,약국프로그램  유지보수 모집/비트인테크 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49562013,"유지보수, 고객관리, 교육상담, 기술상담",서울 서초구
1069,(주)파수,OT/ICS 및 네트워크 보안 솔루션 구축 엔지니어 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561989,"기술지원, 보안컨설팅, 유지보수, 정보보안, CISO",서울 마포구
1070,(주)포에버소프트,[정규직] 프론트엔드(Vue) 고급개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561973,"Java, Javascript, SpringBoot, SQL, Vue.js",서울 용산구
1071,(주)마크애니,[마크애니]유지보수 영업담당자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561968,"유지보수, 영업관리, 영업, 네트워크, 솔루션",서울 중구 외
1072,(주)포에버소프트,[프리랜서] 프론트엔드(Vue) 고급개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561952,"Java, Javascript, SpringBoot, SQL, Vue.js",서울 용산구
1073,주식회사동심서포텍,"전산장비 유지보수 신입사원 채용(PC, 주변기기) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49561893,"기술지원, 유지보수, 딥러닝, 머신러닝, 빅데이터",경남 거제시
1074,(주)뉴젠스,광통신 선로운용 채용공고(부산) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561887,"정보통신, 유지보수",부산 북구
1075,(주)클루커스,[클루커스] 클라우드 운영 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49452574,"기술지원, 네트워크, 인프라, 클라우드, 아키텍쳐",경기 용인시 기흥구 외
1076,(주)대흥데이타통신,네트워크 유지보수 (하나은행 분당 상주근무) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561506,"유지보수, 네트워크",경기 성남시 분당구
1077,(주)필상,[서울/대전/천안] 백엔드/서버개발 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49561372,"백엔드/서버개발, 솔루션, RDBMS, Spring, SQL",서울 강남구 외
1078,(주)티원포아이씨티,함께할 인재를 모십니다.  (엔지니어) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49434461,"기술지원, 네트워크, 정보통신, IoT, UTM",전남 목포시 외
1079,(주)엠플러스,2차전지 자동화 장비 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49509281,"기술지원, 네트워크, 알고리즘, 임베디드, S/W",충북 청주시 외
1080,(주)씽크소프트,주 4.5일제 자동화 설비 PC제어 개발자 엔지니어 영입 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49560738,"알고리즘, S/W, .NET, C#, 장비제어",충남 아산시
1081,(주)트라비스엘리베이터,[정규직] 우이신설 승강기 유지보수 경력무관 모집합니다 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49560472,유지보수,경기 김포시
1082,(주)한국미용데이터,온라인 서비스 운영(CS) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49560162,"솔루션, 고객응대, 상담원, 텔레마케터, CS",서울 관악구
1083,(주)정암티에스에이치,[유지보수] 단기알바 모집 - 단순업무 입니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49560066,유지보수,경기 성남시 분당구
1084,(주) 앤앤에스피,네트워크/보안부문 엔지니어 채용 (경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49531668,"기술지원, 유지보수, 네트워크, 보안관제, 방화벽",서울 강남구
1085,옥성정보통신(주),교환기(PBX) 엔지니어 신입 / 경력직(대리급) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559926,"기술지원, 유지보수, 통신공사, 네트워크",서울 금천구 외
1086,(주)마이페어,프론트엔드 개발자 (3년 이상) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559638,"프론트엔드, 풀스택",서울 강남구
1087,주토스(주),[주토스] 비전검사장비 엔지니어(조립/CS) 정규직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559490,"기술지원, 기술엔지니어, 조립, CAD, 유지보수",경기 안양시 동안구
1088,(주)크레온유니티,[부산지역] PC 및 주변기기 설치 & 유지보수 채용(정규직) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559405,"기술지원, 유지보수, 정비기사",부산 사상구
1089,(주)케이에이치바텍,(주)KH바텍 정보팀 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49317595,"유지보수, ERP, SAP, ABAP, ASP.NET",경북 구미시
1090,(주)신성엔에스텍,기술부설연구소 F/W개발(펌웨어 담당업무) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559140,"알고리즘, 이미지프로세싱, 펌웨어, 라즈베리파이, LabVIEW",경기 고양시 일산동구
1091,(주)다큐멘테크,공공기관의 행정업무용 전산장비 유지보수 상주인력 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49502622,유지보수,광주 북구
1092,(주)신성엔에스텍,버스정보시스템 유지보수 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49559034,"기술지원, 유지보수",경기 고양시 일산동구 외
1093,㈜다날,다날  DBA·데이터엔지니어링 부문 경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49558524,"데이터엔지니어, MSSQL, MySQL, PostgreSQL, SQL",경기 성남시 분당구
1094,(주)벨루션네트웍스,[신입/경력][기술팀]무선통신/네트워크 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49558196,"네트워크, 정보통신, 유지보수, 무선통신",경기 안양시 동안구
1095,(주)콤텍시스템,[(주)콤텍시스템] S대기업 계열 고객사 네트워크 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49523499,"네트워크, 정보통신, 유지보수, 네트워크엔지니어",경기 과천시
1096,(주)주애기술,"LAN, IPT 유지보수 상주 신입/경력사원 모집 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49558027,"정보통신, 유지보수",서울 강서구
1097,(주)에이치제이,재귀반사1위기업 연구개발/제조/구매총무/국내·해외영업/전산 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49348823,"유지보수, 네트워크, ERP, AWS, Azure",경기 화성시 외
1098,멜콘(주),"반도체 필드엔지니어(FSE, CS) 신입/경력모집 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49557738,"FAE, 트러블슈팅, 회로설계, 디스플레이, 반도체",경기 평택시
1099,(주)에어키,[재택] 유지보수 총괄 관리 네트워크 엔지니어 경력 채용(본사) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49557709,"기술지원, 유지보수, SE(시스템엔지니어), 네트워크, 솔루션",서울 서초구 외
1100,(주)에어키,[재택] 유지보수 네트워크 엔지니어 경력 채용(본사) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49557656,"기술지원, 유지보수, SE(시스템엔지니어), 네트워크, 솔루션",서울 서초구 외
1101,쿠팡(주),Facility Engineer (Data Center Facilities Engineering) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49557526,"기술지원, IT컨설팅, 인프라, IDC, 유지보수",서울 강남구
1102,(주)도로시,[(주)도로시] QGIS 플러그인 파이썬(Python) 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49326427,"PostgreSQL, Python, QGIS, 웹개발, 플러그인",서울 금천구
1103,(주)홍림,소프트웨어(S/W) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49557275,"C++, C언어, Java, 유지보수, IoT",서울 금천구
1104,유엔잡(주),[파견]정보전략팀 PC 및 전산비품 유지보수 사원모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49557257,"기술지원, 유지보수",서울 영등포구
1105,(주)이미넷,"HPE,Dell,Lenovo  서버,스토리지 등  신입  H/W 엔지니어 모집 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49557115,"기술지원, 유지보수, SE(시스템엔지니어), 트러블슈팅, H/W",서울 구로구
1106,(주)이테크시스템,네트워크 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49556894,"유지보수, 정보보안, SE(시스템엔지니어), 네트워크, 방화벽",서울 중구
1107,(주)뉴원시스템즈,네트워크/정보보안 엔지니어 경력 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542376,"유지보수, 정보보안, 네트워크, 인터넷설치",서울 서초구 외
1108,(주)폴라리스쓰리디,서빙로봇 기술운영 팀원 채용 (서울 근무) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540427,"기술지원, 유지보수, A/S기사, 기술엔지니어, 현장대응",서울 용산구 외
1109,(주)뉴원시스템즈,네트워크/정보보안 엔지니어 신입 채용공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542351,"유지보수, 정보보안, 네트워크, 인터넷설치",서울 서초구 외
1110,(주)발트루스트,[발트루스트] 자바 개발자 (5년 이상) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49547203,"Java, Spring, SpringBoot, 프론트엔드, 솔루션",경기 성남시 분당구
1111,(주)진메디케어코리아,기술영업 직원 채용[경력] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49538969,"기술지원, 유지보수, 기술영업, 영업관리, 영업지원",경기 하남시 외
1112,(주)한빛제이트론,반도체테스터기 설치 및 유지보수 모집(경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540785,"기술지원, 유지보수, SE(시스템엔지니어), 취약점진단, 전기설계",경기 의왕시 외
1113,(주)진메디케어코리아,기술영업 직원 채용[신입] 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49538949,"기술지원, 유지보수, 기술영업, 영업관리, 영업지원",경기 하남시 외
1114,(주)한빛제이트론,반도체테스터기 설치 및 유지보수 모집(신입) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540758,"기술지원, 유지보수, SE(시스템엔지니어), 취약점진단, 전기설계",경기 의왕시 외
1115,(주)크레이버코퍼레이션,[ Craver ] 글로벌 뷰티 화장품 브랜드 SKIN1004 해외 서구권 인플루언서 마케팅 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49498329,"데이터분석가, 데이터엔지니어, Python, SQL, 콘텐츠관리",서울 강남구
1116,(주)앱틴플레닛,[텐텐오락실] Flutter를 활용한 앱 개발자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49545662,"Flutter, 유지보수, RestAPI",서울 마포구
1117,(주)에이텍시스템,[에이텍시스템] 국민연금공단 본사(전주) OA유지보수 담당 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49498367,"유지보수, IT컨설팅, 네트워크, H/W, S/W",전북 전주시 덕진구
1118,아이티웰(주),정보통신 정규직 채용합니다 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49544661,"유지보수, SE(시스템엔지니어), 네트워크, 정보통신, A/S기사",경남 양산시
1119,(주)싸인랩,java&spring 유지보수 사원 채용 - 정규직 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49544615,"Java, Spring, 유지보수",부산 부산진구
1120,(주)한터테크놀러지,정규직 기술부 직원모집. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49544284,"유지보수, A/S기사, 기계수리, 기계조작원, 기술엔지니어",경기 안양시 만안구
1121,유한테크노스(주),JAVA 웹개발 경력자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49544134,"웹개발, CSS, Eclipse, HTML, HTML5",서울 강서구
1122,리더스손해사정(주),[리더스손해사정] 정보보안 담당자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49543751,"정보보안, 유지보수",서울 용산구
1123,(주)홍익과학기술,[충남 계룡대] 보안 관제 업무직(OP) 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49428246,"유지보수, SE(시스템엔지니어), 네트워크, 클라우드, H/W",충남 계룡시
1124,(주)이음유앤아이,[CCTV/방송/유지보수] 정보통신공사 신입/경력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542774,"기술지원, 유지보수, 네트워크, 정보통신, 기술영업",서울 금천구
1125,케이웨어(주),[경력] DB구축 경력자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542566,"데이터라벨링, PL(프로젝트리더), PM(프로젝트매니저), 사업관리, 프론트엔드",서울 구로구
1126,(주)클라우드시스템,네트워크 엔지니어 채용(대전) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542539,"기술지원, 유지보수, 정보보안, 네트워크, 정보통신",대전 유성구
1127,우도닷컴(주),우도닷컴(주) 고객관리팀 정규직 (신입) 사원모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542463,"유지보수, IT영업, 솔루션, 영업, 솔루션교육",서울 성동구
1128,우도닷컴(주),우도닷컴(주) 고객관리팀 정규직 (경력) 사원모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542411,"유지보수, IT영업, 솔루션, 영업, 솔루션교육",서울 성동구
1129,(주)유비텍,[서울/강남]  PC 및 사무기기 상주 유지보수 모집 (경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49542409,"기술지원, 유지보수, 네트워크, 방화벽, 인프라",서울 강남구
1130,(주)에스에이치에스테크,"핀테크 앱, 웹 서비스 React-Native 리액트 프론트엔드 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49498590,"React, React-Native, 프론트엔드, 핀테크",서울 강남구
1131,(주)코아아이티,ITO 기업상주(평택) 유지보수 엔지니어 채용합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541809,"기술지원, 유지보수, 솔루션, H/W, IDC",서울 중구
1132,성웅기술,2024년 통신설비 유지보수 인력모집합니다 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541789,"유지보수, 정보통신",부산 기장군
1133,(주)엠디에스인텔리전스,[MDS인텔리전스] SW 개발 및 지원 담당 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49511316,"SE(시스템엔지니어), 임베디드, RTOS, S/W, C#",경기 성남시 분당구
1134,(주)손스소프트,[손스소프트] React 프론트 엔지니어 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541124,"프론트엔드, React, Redux, Git",대구 수성구
1135,라온시스템즈(주),RF 시스템 구축 및 유지보수 신입 / 경력자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49541078,"유지보수, 임베디드, H/W, IoT, MCU",경기 군포시
1136,(주)위니텍,웹개발자 경력직 채용(서울) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49342924,"웹개발, Java, RDBMS, CSS, HTML5",서울 금천구
1137,정우금속공업(주),정우금속공업(주) 전산팀 경력직 채용 (시스템 개발/운영) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540361,"유지보수, SE(시스템엔지니어), ERP, Delphi, OracleDB",경기 양주시 외
1138,(주)비엠씨,웹 디자이너를 모집합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540210,"퍼블리셔, 반응형웹, 웹표준·웹접근성, 앱디자인, UI/UX디자인",인천 연수구
1139,(주)티엔이테크,[부문별] 2024년도 하반기 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49528821,"C#, C언어, OpenCV, Python, 기술영업",경기 용인시 기흥구
1140,(주)파로스,양주시 통합관제시스템 방범용 CCTV 현장 유지보수 직원모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49540047,"네트워크, 정보통신, 유지보수",경기 양주시
1141,주식회사 자이온아이티에스,[IT기업] DP팀 솔루션 엔지니어 경력직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49539926,"기술지원, DBA, IT컨설팅, SE(시스템엔지니어), 솔루션",서울 서초구
1142,디알씨티에스(주),SPC 삼립 PC 유지보수 정규직 상주 근무자 모집(양재동) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49539707,"유지보수, H/W, 사무보조, 정비기사, A/S기사",서울 서초구
1143,(주)아이티앤케이,가톨릭대학교 서울성모병원 PC 유지보수 직원 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49337333,"기술지원, 유지보수, 트러블슈팅, 네트워크",서울 서초구
1144,(주)와이엠솔루션,"IT 시스템 엔지니어 채용 (신입, 경력) 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49539385,"정보보안, SE(시스템엔지니어), 네트워크, 방화벽, H/W",대전 서구
1145,(주)켐트로스,전산 담당자 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49539195,"기술지원, 정보보안, 네트워크, 전산총무, 유지보수",경기 안산시 단원구
1146,메이저월드(주),[메이저월드] 프론트엔드 퍼블리싱 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49539030,"퍼블리셔, 프론트엔드, 인프라, CSS, HTML",경기 화성시 외
1147,(주)엠엑스,[웹개발] 웹프로그래머 경력자 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49538349,"웹개발, Eclipse, iBATIS, Javascript, JSP",대구 달서구
1148,(주)힘스,[SW개발부] 장비제어 프로그래머 / 신입 및 경력 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49515800,"영상처리, 이미지프로세싱, 컴퓨터비전, S/W, WCF",인천 남동구 외
1149,주식회사포넌스,서버 및 스토리지 유지보수 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49525877,"유지보수, VMware, Windows, Linux, 정보통신",서울 영등포구
1150,디딤365(주),클라우드 운영지원 담당자 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49524998,"클라우드, 게시판관리, 고객관리, 기술상담, 민원상담",서울 구로구
1151,주식회사 케이노블,[케이노블] 마케팅 및 영업관리 신입/경력 채용 공고 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49514950,"기술지원, 거래처관리, 고객관리, 바이럴마케팅, 마케팅",서울 서초구
1152,(주)에스피텍,[S/W] (창원지사) SW개발 엔지니어 인재 상시채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49535340,"네트워크, 솔루션, 장비/공구, H/W, S/W",경남 창원시
1153,㈜아이센트,(주)아이센트 네트워크 엔지니어 모집(경력) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534712,"SE(시스템엔지니어), 네트워크, 기술지원, 유지보수",서울 성동구
1154,(주)다원넥스뷰,(주)다원넥스뷰 SW개발 신입 인력 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534694,"S/W, 유지보수, C#, C++",Unknown
1155,에이치엔이노밸리(주),[ HL만도 익산공장 ] IT 자산관리 및 OA 유지보수 정규직 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534561,"유지보수, 방화벽, 인프라, H/W, S/W",전북 익산시
1156,엠아이큐브솔루션(주),[엠아이큐브솔루션] QMS 개발자 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534452,"SI개발, RDBMS, HTML5, Java, Javascript",서울 서초구
1157,(주)유림인포텍,사무용 전산기기(OA) 엔지니어 신규모집(울산 상주근무) 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534411,"기술지원, OA, 유지보수",울산 동구
1158,한국오피스컴퓨터㈜,롯데카드(시청역) PC 및 전산장비 유지보수 인재 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49534255,"유지보수, C++",서울 중구
1159,(주)나눔시큐어,[나눔시큐어] 정보보안컨설턴트를 모집합니다. 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49533588,"보안컨설팅, 정보보안, IT컨설팅, ICT컨설팅, 보안관제",서울 서초구 외
1160,세경eng,(FA) 자동화설비 및 비전 검사 시스템 유지보수 인원 모집 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49533545,"C#, MSSQL, 자동제어, 장비제어, MES",경남 창원시 외
1161,강호정보통신(주),강원도 영상회의 시스템  관리 및 기술 지원 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49532890,"기술지원, 유지보수, 솔루션, 통신공사",강원 춘천시
1162,주식회사포넌스,서버 및 스토리지 엔지니어 채용 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49532885,"유지보수, VMware, Windows, Linux, 정보통신",서울 영등포구
1163,(주)유한정보통신,"신규직 CCTV, 무전기 설치 및 A/S 팀원 모집합니다 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49532859,"유지보수, 네트워크, 정보통신",대구 달서구
1164,(주)에스이엔지,"전기,통신공사 정규직 채용 - 신입사원 및 경력사원 모집 스크랩",/zf_user/jobs/relay/view?view_type=list&rec_idx=49532200,"정보통신, 내선전공, 전기기사, 통신공사, 유지보수",경남 창원시
1165,(주)파콤,[신입 정규직] 바코드시스템 설치 및 유지보수 / 기술지원 스크랩,/zf_user/jobs/relay/view?view_type=list&rec_idx=49531794,"기술지원, 유지보수, 기술영업",서울 금천구
