course_id,auth,academy_name,region,course_name,start_date,end_date,tr_date,total_hour,employment_rate,price_total,self_payment
247,,주식회사구름,경기 성남시 분당구,심화_엔드 투 엔드 AI 통합 풀스택 개발 전문가 과정,20250131,20250403,44,348,38.2,5082880,0
248,우수훈련기관 5년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터 수원점,경기 수원시 팔달구,AI기반 시스템 및 응용소프트웨어 개발자 양성과정,20250131,20250722,119,950,77.1,9018350,0
249,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 구로구,"(기술문서작성가) ChatGPT활용 웹개발 및 IT(자바, 파이썬) 전문가 양성",20250131,20250714,113,900,해당없음,6561000,0
250,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,[디지털컨버전스]자바스프링(Spring)기반 융합개발자 양성훈련 B,20250131,20250714,113,900,68.4,6561000,0
251,우수훈련기관 5년 인증,성남 그린컴퓨터아카데미,경기 성남시 분당구,"(디지털컨버전스) 자바(JAVA)기반&풀스택(스프링, 리액트) 실무 프로젝트",20250131,20250714,113,900,59.8,7217100,0
252,훈련기관 3년 인증,에이아이아카데미학원,서울 강남구,(디지털컨버전스)리액트&스프링 활용 풀스택(프론트엔드&백엔드) 자바개발자,20250131,20250709,110,880,83.3,6415200,0
253,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,[디지털컨버전스]AI활용 자바(JAVA)&스프링(spring)기반 백엔드 IT 웹개발자,20250131,20250714,113,900,63,6561000,0
254,훈련기관 3년 인증,레브아트컴퓨터학원,경기 고양시 일산동구,"웹퍼블리셔 프론트엔드 개발(웹표준,HTML5,CSS반응형웹)",20250201,20250412,10,60,해당없음,397200,139020
255,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,[(주말)한번에 취득하는]정보처리산업기사 실기 자격증대비,20250201,20250308,6,36,57.7,238320,83420
256,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,리액트(React.js)를 활용한 프론트엔드 웹 개발 입문,20250201,20250322,8,60,55,397200,139020
257,우수훈련기관 5년 인증,중앙정보기술인재개발원,서울 마포구,파이썬(Python)프로그래밍 입문,20250201,20250222,4,32,해당없음,211840,74150
258,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,구글 플러터(Flutter)를 활용한 안드로이드&iOS 앱 개발 입문,20250201,20250316,12,80,38,529600,185360
259,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,자바(JAVA)프로그래밍 입문,20250201,20250308,10,60,38,397200,139020
260,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,플러터(Flutter)를 활용한 앱개발 입문(안드로이드&IOS),20250201,20250316,12,80,38,529600,185360
261,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,(파이썬코딩이 이렇게 쉽다고?)처음 공부하는 파이썬(Python) ,20250201,20250329,8,45,57.8,297900,104270
262,훈련기관 3년 인증,챔프스터디 원격평생교육원,서울 서초구,"가장 쉽게 배우는 JAVA(자바), 기초부터 실무까지",20250201,20250331,,30,해당없음,89100,31190
263,"우수훈련기관,BHA 5년 인증",(주)휴넷,서울 구로구,실습으로 뽀개는 왕초보 파이썬,20250201,20250228,30,18,해당없음,200000,20000
264,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,쉽게배우는 자바(Java) 프로그래밍 입문,20250201,20250222,7,39,38,258180,90370
265,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,[FastAPI]파이썬 개발자를 위한 프로그래밍 입문,20250201,20250222,7,39,38,258180,90370
266,우수훈련기관 5년 인증,하이미디어IT인재개발학원,경기 성남시 중원구,자바(JAVA)풀스텍개발자 비전공자 선수학습,20250201,20250322,7,39,해당없음,258180,90370
267,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,《ChatGPT》를 활용한 자바 윈도우프로그램 만들기 ,20250201,20250308,10,60,38,397200,139020
268,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,[AI개발을위한 첫걸음] GPT&Python(파이썬) 기초 프로그래밍 입문,20250201,20250308,10,60,38,397200,139020
269,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,파이썬(Python)프로그래밍 입문,20250201,20250302,9,54,38,357480,125120
270,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,"파이썬(python)과 빅데이터 분석과정 (시각화, 판다스)",20250201,20250315,6,39,해당없음,258180,90370
271,우수훈련기관 5년 인증,그린컴퓨터아카데미 신촌,서울 마포구,"(산대특)_데이터 분석의 기초 파이썬(Python)입문부터 웹크롤링(HTML),빅데이터 시각화까지 향상 과정_육성_향상",20250201,20250426,12,72,해당없음,619630,0
272,우수훈련기관 5년 인증,고려아카데미(원격),서울 금천구,"세상에서 가장 쉬운 IT 부트캠프, 파이썬 BASIC",20250301,20250331,,21,해당없음,62370,21830
273,훈련기관 3년 인증,비트캠퍼스(BITcampus),서울 서초구,[상위1% 프로그래밍] Windows System Programming 시작을 위한 넓고 얕은 지식,20250201,20250228,,17,해당없음,104720,36660
274,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,React.js(리액트)를 활용한 프론트앤드개발 실무,20250201,20250309,10,60,40.8,397200,139020
275,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,자바(JAVA) 프로그래밍 기초문법&라이브러리활용,20250201,20250308,10,60,38,397200,139020
276,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,IOS 앱 제작 SWIFT프로그래밍 입문,20250201,20250309,10,60,38,397200,139020
277,우수훈련기관 5년 인증,(주) 올윈에듀,서울 금천구,처음 공부하는 파이썬,20250201,20250301,,21,해당없음,62370,21830
278,우수훈련기관 5년 인증,미토직업전문학교,부산 부산진구,클라우드 기반 스마트앱 콘텐츠 융합 SW 풀스택 개발자 양성 ,20250203,20250618,95,720,해당없음,6196320,0
279,우수훈련기관 5년 인증,부산예일직업전문학교,부산 부산진구,실버전용상품 온라인 판매채널 구축 및 마케팅 실무,20250203,20250612,90,720,해당없음,6196320,0
280,우수훈련기관 5년 인증,(재)이찬 경남직업전문학교,경남 창원시 마산회원구,(산대특)AI기반 산업용 사물인터넷(IoT)개발자 양성과정_육성산업,20250203,20250808,129,1032,해당없음,8881390,0
281,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,생성형AI 활용(인공지능)머신러닝 · 딥러닝 웹(앱)개발 과정,20250203,20250724,120,960,65,9097920,0
282,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,자바(JAVA)&클라우드(AWS) 활용 풀스택 취업캠프[의료영상 API연동 프로젝트],20250203,20250814,135,1080,76.3,10235160,0
283,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,스마트 모빌리티 부트캠프 : 웹&모바일 통합 AI 자율주행 로봇 테크코스,20250203,20250812,133,1060,78.4,10045620,0
284,우수훈련기관 5년 인증,성남 그린컴퓨터아카데미,경기 성남시 분당구,"프로젝트기반 웹&앱(자바,스프링,리액트,노코드) SW개발자 양성과정",20250203,20250827,143,1140,59.8,10803780,0
285,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 강동구,"(클라우드 기반 MSA)풀스택 자바 개발자(React,SpringBoot,AWS)",20250203,20250807,130,1040,해당없음,9872720,0
286,우수훈련기관 5년 인증,하이미디어IT인재개발학원,경기 성남시 중원구,자바와 생성형AI를 활용한 차세대 CRM플랫폼 개발,20250203,20250724,120,960,67.2,9113280,0
287,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,AWS 클라우드 환경의 AI 적용 백엔드 API 서버 개발자 양성 과정,20250203,20250711,111,884,78.4,8391810,0
288,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"[취업기업확대]AI활용 풀스택(프론트엔드,백엔드)부트캠프(자바,파이썬,플러터)",20250203,20250812,133,1060,65,10062580,0
289,,대한상공회의소,서울 중구,[SK(주)C&C] AI Leader Academy(SKALA) ,20250203,20250708,106,908,53.8,16480200,0
290,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,"프론트엔드(React, React Native) 웹개발&앱개발자 취업캠프",20250203,20250812,133,1057,76.3,10017180,0
291,우수훈련기관 5년 인증,이젠아카데미컴퓨터학원,인천 남동구,AWS클라우드 활용 지능형 웹서비스 풀스택개발,20250203,20250708,108,860,44.4,8150220,0
292,훈련기관 3년 인증,휴먼IT교육센터_내일배움카드교육,경기 수원시 팔달구,디지털 컨버전스 중심 데이터 처리 SW 개발자 양성 과정,20250203,20250724,120,960,66.7,9097920,0
293,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,빅데이터 기반 AI활용 앱&웹 개발자(풀스택) 취업캠프,20250203,20250814,135,1080,76.3,10252440,0
294,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,JAVA 풀스택 웹&앱 개발자(클라우드) 취업캠프  ,20250203,20250814,135,1080,76.3,10252440,0
295,우수훈련기관 5년 인증,부산예일직업전문학교,부산 부산진구,"[K-디지털]인공지능(AI) 활용 스마트웹개발자양성(Java,Python)",20250203,20250806,129,1160,해당없음,10993320,0
296,훈련기관 3년 인증,(재)대덕인재개발원,대전 중구,전자정부 프레임워크 & React(AWS) 기반 풀_스택 개발자 양성과정,20250203,20250903,146,1168,93.6,11087820,0
297,,주식회사멋쟁이사자처럼,서울 종로구,테킷 백엔드/파이썬 온보딩 트랙,20250203,20250316,42,18,해당없음,321860,32190
298,훈련기관 3년 인증,(재단법인)백제직업전문학교,전북 전주시 덕진구,UI/UX & 웹퍼블리셔 초급,20250203,20250214,10,60,해당없음,397200,139020
299,훈련기관 1년 인증,CETI신불당캠퍼스컴퓨터학원,충남 천안시 서북구,자바프로그래밍 기초,20250203,20250221,15,60,해당없음,397200,139020
300,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,파이썬 기반 머신러닝+딥러닝 프로그래밍 입문,20250203,20250312,13,39,해당없음,258180,90370
301,훈련기관 3년 인증,아세아직업전문학교,서울 용산구,구글애널리특스(GA)를 활용한 디지털 마케팅,20250203,20250228,12,36,56.3,238320,83420
302,훈련기관 3년 인증,그린컴퓨터아카데미광주학원,광주 서구,"웹퍼블리싱(자바스크립트,제이쿼리)																														",20250203,20250224,8,20,62.5,132400,33100
303,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,자바(JAVA)프로그래밍 입문+챗GPT,20250203,20250310,20,60,해당없음,397200,139020
304,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"『웹퍼블리셔』 웹코딩 초급(웹표준, HTML5, CSS3, 반응형웹디자인)",20250203,20250312,13,39,77.3,258180,64550
305,우수훈련기관 5년 인증,더조은컴퓨터아카데미 종로,서울 종로구,리액트(React.js)와 뷰(vue.js)를 활용한 UI/UX 웹&앱 디자인 실무,20250203,20250414,40,120,40.8,794400,278040
306,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,(산대특)자바 기반 AIoT 모바일 서비스 개발자 양성과정,20250203,20250626,100,800,해당없음,6884800,0
307,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 구로구,(산대특) 스마트팩토리 혁신을 위한 AI 솔루션 개발자_양성,20250203,20250731,125,1000,해당없음,8606000,0
308,훈련기관 3년 인증,엠비씨(MBC)아카데미 컴퓨터교육센터,서울 구로구,(산대특)_클라우드서비스 기반 UIUX 웹&앱 퍼블리셔 양성_육성,20250203,20250715,113,900,해당없음,7745400,0
309,,주식회사멋쟁이사자처럼,서울 종로구,테킷 프론트엔드 온보딩 트랙,20250203,20250316,42,28,해당없음,376200,37620
310,훈련기관 3년 인증,새고려평생교육원,부산 금정구,AWS 클라우드 구축 및 활용실무(아마존웹서비스),20250203,20250310,20,60,해당없음,397200,139020
311,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,파이썬(python) 프로그래밍 입문,20250203,20250312,13,39,해당없음,258180,90370
312,우수훈련기관 5년 인증,하이미디어IT인재개발학원,경기 성남시 중원구,AI 챗봇(GPT) 개발자 비전공자 선수학습,20250203,20250310,13,39,해당없음,258180,90370
313,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,"웹퍼블리셔(자바스크립트,제이쿼리)마스터 과정-1",20250203,20250310,10,30,해당없음,198600,69510
314,,주식회사경일게임아이티아카데미,서울 강동구,[딱 4주] 누구나 할 수 있는 유니티(Unity) 게임개발 출시,20250203,20250228,20,57,해당없음,463980,46400
315,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 구로구,"단기속성 핵심완성, 프론트엔드 웹 개발",20250203,20250420,56,280,해당없음,1853600,648760
316,우수훈련기관 5년 인증,에이콘아카데미 홍대학원,서울 마포구,"리액트 프론트엔드 웹개발(HTML5,CSS3,JS,React)",20250203,20250324,35,280,해당없음,1853600,648760
317,우수훈련기관 5년 인증,KH인재교육원,울산 남구,"(산대특)_챗GPT를 활용한 소프트웨어 개발자(자바,파이썬,빅데이터)",20250203,20250613,90,720,해당없음,6196320,0
318,우수훈련기관 5년 인증,미래융합교육원,대전 서구,관제시스템 GUI 구현을 통한 자바(JAVA)프로그래밍 향상과정,20250203,20250214,10,60,해당없음,516360,0
319,훈련기관 1년 인증,CETI신불당캠퍼스컴퓨터학원,충남 천안시 서북구,[산대특]산업구조변화에 따른 생성형AI 활용 및 개발,20250203,20250522,75,600,해당없음,5163600,0
320,,주식회사멋쟁이사자처럼,서울 종로구,테킷 백엔드/자바 온보딩 트랙,20250203,20250316,42,17,해당없음,321860,32190
321,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,MSA기반 플러터(Dart)활용 자바(JAVA)프론트엔드 백엔드 풀스택 웹(앱)개발,20250203,20250731,125,1000,65,9477000,0
322,우수훈련기관 5년 인증,쌍용교육센터,서울 강남구,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,20250203,20250808,130,1040,79.6,9856080,0
323,,팀스파르타주식회사,서울 강남구,심화_AI를 활용한 백엔드 아키텍처 심화 과정,20250203,20250425,59,349,58.6,5097490,0
324,훈련기관 3년 인증,뉴엠원격평생교육원,서울 영등포구,전자계산기구조 및 운영체제,20250203,20250228,,31,해당없음,190960,66840
325,훈련기관 3년 인증,하이미디어컴퓨터학원,강원 강릉시,UI디자인(일러스트+포토샵+GTQ+GTQi),20250203,20250326,20,60,해당없음,397200,139020
326,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,자바(JAVA)프로그래밍 입문+챗GPT,20250203,20250310,20,60,46.2,397200,139020
327,훈련기관 3년 인증,NEW국제직업전문학교,광주 서구,웹표준 코딩(HTML5&CSS3) 실무,20250203,20250304,13,39,해당없음,258180,90370
328,훈련기관 3년 인증,그린컴퓨터아카데미광주학원,광주 서구,"웹퍼블리싱(HTML5,웹표준,CSS3)																														",20250203,20250228,10,30,62.5,198600,49650
329,우수훈련기관 5년 인증,하이미디어IT인재개발학원,경기 성남시 중원구,IT 개발자를 위한 C언어 입문,20250203,20250219,13,39,해당없음,258180,90370
330,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,"C언어 프로그래밍 기초활용(C,C++)",20250203,20250226,15,45,46.2,297900,104270
331,훈련기관 3년 인증,(재단법인)백제직업전문학교,전북 전주시 덕진구,파이썬(Python) 프로그램 기초,20250203,20250214,10,39,해당없음,258180,90370
332,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"IT 단기속성 핵심완성, 자바 웹 개발",20250203,20250422,56,280,77.3,1853600,463400
333,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,반응형웹 피그마 입문,20250203,20250312,13,39,해당없음,258180,90370
334,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,C언어 프로그래밍 입문,20250203,20250312,13,39,해당없음,258180,90370
335,훈련기관 3년 인증,더조은컴퓨터아트학원,경기 고양시 일산동구,융합_자바 Spring을 활용한 금융서비스(빅데이터기반) 개발자 양성과정,20250203,20250724,120,960,56.3,9113280,0
336,훈련기관 3년 인증,이젠IT아카데미학원,전북 전주시 덕진구,"[기업요구 반영]지능형 웹서비스 개발(with JAVA, Spring)",20250203,20250725,120,960,63,9113280,0
337,우수훈련기관 5년 인증,(주)이젠아카데미컴퓨터학원(성남분당),경기 성남시 분당구,"[응용SW엔지니어링] C언어 프로그래밍(C,C++) 과정",20250203,20250331,20,60,83.3,397200,99300
338,훈련기관 3년 인증,이젠아카데미컴퓨터학원,경기 안양시 만안구,(디지털디자인)UI/UX웹디자인 퍼블리셔&웹개발자 양성,20250203,20250619,95,760,35,5540400,0
339,훈련기관 3년 인증,더조은컴퓨터학원,서울 구로구,(빅데이터 전문가) 자바와 파이썬으로 구현하는 빅데이터 플랫폼 개발,20250203,20250710,110,880,63.3,6415200,0
340,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"[빅데이터전문가] 빅데이터 개발자(파이썬, 자바, R)",20250203,20250715,113,900,68.4,6561000,0
341,우수훈련기관 5년 인증,하이미디어아카데미인재개발원,서울 종로구,"(디지털컨버전스)자바(JAVA) 백엔드 웹개발자(JPA, Springboot, AWS)A",20250203,20250715,113,900,51,6561000,0
342,훈련기관 3년 인증,패스트캠퍼스강북학원,서울 중랑구,국기_서버보안 정보보호 엔지니어 양성_B,20250203,20250708,108,540,36.4,3936600,0
343,우수훈련기관 5년 인증,인천더조은컴퓨터아트학원,인천 부평구,"『스마트웹&콘텐츠개발』UI/UX프론트엔드(웹디자인,웹퍼블리셔)웹개발 실무과정",20250203,20250723,119,950,65,6925500,0
344,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,(디지털컨버전스)자바(JAVA)기반 풀스택(프론트엔드&백엔드) SW개발자 양성과정A,20250203,20250715,113,900,51.6,6561000,0
345,우수훈련기관 5년 인증,부산더조은직업전문학교,부산 부산진구,"(스마트웹&콘텐츠개발)UI/UX 스마트웹(웹디자인,웹퍼블리셔)콘텐츠 제작 실무자 양성과정",20250203,20250723,119,950,51.6,6925500,0
346,훈련기관 3년 인증,더조은컴퓨터아트학원,경기 고양시 일산동구,(스마트웹&콘텐츠개발)UI/UX 웹디자인&웹퍼블리셔 스마트웹실무자 양성과정,20250203,20250716,114,912,56.3,6648480,0
347,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,"(디지털컨버전스) 자바(JAVA),스프링(Spring)기반 공공데이터 융합 백엔드 개발A",20250203,20250715,113,900,78.4,6561000,0
348,우수훈련기관 5년 인증,안산 그린컴퓨터아카데미,경기 안산시 단원구,(디지털컨버전스) 리엑트(React) 활용 프론트엔드 개발자(SPA),20250203,20250715,113,900,54.5,6561000,0
349,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 강동구,(디지털컨버전스)자바(JAVA)기반 풀스택(프론트엔드&백엔드) IT개발자,20250203,20250715,113,900,해당없음,6561000,0
350,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,[디지털컨버전스]프로젝트기반 AI활용 리엑트(React) 프론트엔드 개발자(SPA),20250203,20250715,113,900,63,7217100,0
351,우수훈련기관 5년 인증,에이치아카데미 D&D교육센터,서울 서대문구,"스마트 웹콘텐츠 UI/UX 디자인 & 퍼블리셔 (피그마, Figma) D",20250203,20250707,107,850,46.5,6196500,0
352,우수훈련기관 5년 인증,그린컴퓨터아트학원,대전 서구,[디지털컨버전스]백엔드 웹개발 전문가양성[자바(JAVA)&스프링(spring)],20250203,20250626,100,800,63,5832000,0
353,훈련기관 3년 인증,휴먼IT교육센터_내일배움카드교육,경기 수원시 팔달구,"자바(Java),파이썬(Python)기반 AI활용 소프트웨어 개발 및 응용 과정",20250203,20250805,128,1024,66.7,7464960,0
354,훈련기관 3년 인증,상지대학교,강원 원주시,지능형 빅데이터 분석 실무자 양성과정(빅데이터 분석기사 취득),20250203,20251128,160,900,30,6561000,0
355,우수훈련기관 5년 인증,코리아IT아카데미,서울 강남구,(디지털컨버전스) 공공데이터 융합 풀스택 개발자 양성과정E,20250203,20250715,113,900,75.5,6888600,0
356,우수훈련기관 5년 인증,(재)부산인재개발원 부산IT교육센터,부산 부산진구,(디지털컨버전스)리액트(React)&자바 스프링(Spring) 데이터 융합 개발(A),20250203,20250718,116,900,72.8,6561000,0
357,우수훈련기관 5년 인증,그린컴퓨터아트학원,서울 종로구,[디지털디자인] ChatGPT 활용 UI/UX 반응형 웹앱디자인&웹퍼블리셔 개발자 B,20250203,20250619,95,760,60.5,5540400,0
358,"우수훈련기관,BHA 5년 인증",연희직업전문학교(주),인천 서구,(스마트웹&콘텐츠개발) UIUX 웹퍼블리셔(피그마[Figma]) & 프론트엔드(react.js) B,20250203,20250723,119,950,78.4,6925500,0
359,우수훈련기관 5년 인증,아이티스쿨정보보호교육원,대전 서구,(정보시스템구축)정보보안 침해대응 전문가 양성-A,20250203,20250805,124,867,69.6,6320430,0
360,훈련기관 3년 인증,이젠아카데미컴퓨터학원,경기 안양시 만안구,(산대특)_UX서비스기획_양성_육성,20250204,20250611,88,700,해당없음,6024200,0
361,우수훈련기관 5년 인증,등용문아카데미회계컴퓨터아트학원,전북 전주시 덕진구,[산대특] 생성형 AI를 활용한 디지털콘텐츠 제작 전문가 양성,20250204,20250515,70,350,해당없음,3012100,0
362,훈련기관 3년 인증,(주)세종교육,경기 성남시 수정구,"심화_심층 데이터 분석을 통한 개인 맞춤형 예측 자동화 서비스 솔루션 개발 과정 (Hadoop, Tableau, TensorFlow)",20250204,20250407,44,349,해당없음,5097490,0
363,우수훈련기관 5년 인증,고려아카데미(원격),서울 금천구,코딩이 처음이어도 괜찮아! 웹개발과 IT 기초 지식,20250204,20250303,30,70,해당없음,450000,45000
364,우수훈련기관 5년 인증,고려아카데미(원격),서울 금천구,Flutter와 챗GPT로 나만의 앱과 웹개발 시작하기,20250204,20250303,30,67,해당없음,450000,45000
365,훈련기관 3년 인증,경영기술개발원교육센터주식회사,서울 구로구,스프링(Spring) 프로그래밍,20250204,20250320,14,42,해당없음,278040,97320
366,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,R을 활용한 빅데이터 분석 및 시각화 프로그래밍 입문,20250204,20250307,13,39,해당없음,258180,90370
367,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구,"반응형웹제작(HTML,CSS,자바크립트,제이쿼리)",20250204,20250401,25,75,54.5,496500,173780
368,우수훈련기관 5년 인증,성남 그린컴퓨터아카데미,경기 성남시 분당구,[쉽다! 비전공자 가능]자료구조 with 자바,20250204,20250307,13,39,해당없음,258180,90370
369,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,"C,C++로 시작하는 기초 프로그래밍",20250204,20250225,13,39,38,258180,90370
370,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,『웹퍼블리셔』 웹코딩 중급(자바스크립트Javascript+Jquery),20250204,20250307,13,39,77.3,258180,64550
371,우수훈련기관 5년 인증,(주)엠아이티능력개발원,경기 수원시 영통구,파이썬(Python) 프로그래밍 기초,20250204,20250311,16,48,해당없음,317760,111220
372,우수훈련기관 5년 인증,더조은컴퓨터아카데미,서울 강남구,IOS 앱 제작 SWIFT프로그래밍 실무,20250204,20250311,20,60,38,397200,139020
373,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,처음하는 자바(JAVA) 입문,20250204,20250225,7,20,해당없음,132400,46340
374,우수훈련기관 5년 인증,그린컴퓨터아카데미,경기 의정부시,자바스크립트 & 제이쿼리,20250204,20250318,13,39,해당없음,258180,90370
375,우수훈련기관 5년 인증,하이미디어컴퓨터학원,서울 강동구,웹표준/웹퍼블리셔(HTML5+CSS3+javascript+jquery)양성과정,20250204,20250401,40,200,51.9,1324000,463400
376,우수훈련기관 5년 인증,하이미디어아카데미인재개발원,서울 종로구,웹표준디자인(HTML+CSS3)웹퍼블리셔입문		,20250204,20250310,24,120,75,794400,198600
377,우수훈련기관 5년 인증,미래융합교육원,대전 서구,Github 활용 프로그래밍개발자 향상과정,20250204,20250217,10,39,해당없음,335630,0
378,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,제너레이티브 디지털 전환 설계(자동화 기계설계 실무입문)양성,20250204,20250613,90,720,해당없음,6196320,0
379,우수훈련기관 5년 인증,고려아카데미(원격),서울 금천구,파이썬 처음이어도 괜찮아! 올인원 풀패키지,20250204,20250303,30,75,해당없음,450000,45000
380,우수훈련기관 5년 인증,고려아카데미(원격),서울 금천구,"비전공자 코딩 초보 필수 코스(IT지식, 엑셀자동화, 파이썬, 데이터, 웹개발)",20250204,20250303,30,69,해당없음,450000,45000
381,우수훈련기관 5년 인증,이젠컴퓨터학원,경기 고양시 일산동구, 피그마(Figma)를 활용한 UIUX 디자인 실무,20250204,20250313,18,54,54.5,357480,125120
382,우수훈련기관 5년 인증,(주)우리인재개발원,경기 부천시,초보자(비전공자)를 위한 첫 코딩(자바) 입문,20250204,20250313,12,36,45.5,238320,83420
383,우수훈련기관 5년 인증,광주국제직업전문학교,광주 북구,[자바 입문] 실무에서 사용하는 자바 기초 프로그래밍,20250204,20250320,13,39,62.8,258180,64550
384,우수훈련기관 5년 인증,하이미디어아카데미,서울 서대문구,UIUX시작! 피그마(Figma)웹디자인,20250204,20250213,8,30,46.2,198600,69510
385,우수훈련기관 5년 인증,강남 그린컴퓨터아카데미,서울 강남구,HTML5 & CSS3 웹표준_36시간,20250204,20250306,12,36,해당없음,238320,83420
386,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,[응용SW엔지니어링] 파이썬(python) 프로그래밍 입문,20250204,20250228,19,60,해당없음,397200,139020
387,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,"[응용SW엔지니어링] C언어 프로그래밍(C,C++) 과정",20250204,20250228,19,60,해당없음,397200,139020
388,우수훈련기관 5년 인증,이젠IT컴퓨터아카데미,경기 성남시 중원구,(산대특)머신러닝+딥러닝을 활용한 빅데이터 플랫폼 구축(양성),20250204,20250711,110,880,해당없음,7573280,0
389,우수훈련기관 5년 인증,두드림컴퓨터아카데미,경기 용인시 기흥구,(산대특)오픈데이터를 활용한 AI(인공지능) 솔루션 개발자(양성),20250204,20250707,108,860,해당없음,7401160,0
390,우수훈련기관 5년 인증,이젠아카데미DX교육센터,서울 서초구,"백엔드 웹개발자 부트캠프(자바,파이썬,AI챗봇)",20250204,20250716,113,900,73.9,8529300,0
391,우수훈련기관 5년 인증,그린컴퓨터아카데미 부산,부산 부산진구,"(롯데)기업맞춤형 프로젝트 기반 백엔드 자바, 스프링 웹 SW개발자 양성과정",20250204,20250801,125,1000,68.4,9477000,0
392,우수훈련기관 5년 인증,이젠아카데미DX교육센터,서울 서초구,UXUI디자인 웹 프론트엔드개발 부트캠프(생성형AI 활용/피그마),20250204,20250725,120,960,73.9,9113280,0
393,우수훈련기관 5년 인증,하이미디어아카데미인재개발원,서울 종로구,"[프로젝트기반]자바 풀스택 개발자(React.js, Springboot, CI/CD 활용)",20250204,20250724,120,960,51,9113280,0
394,우수훈련기관 5년 인증,구트아카데미학원,서울 구로구,자바 웹 서비스와 CI/CD 자동화를 위한 컨테이너 기술 종합 과정,20250204,20250814,130,1040,62.7,9872720,0
395,,한국표준협회,서울 강남구,[가비아] g클라우드 기반의 그룹웨어 개발자 양성과정,20250204,20250806,125,1000,해당없음,18150000,0
396,훈련기관 3년 인증,경영기술개발원교육센터주식회사,서울 구로구,파이썬활용 데이터수집,20250204,20250313,12,36,해당없음,238320,83420
